Frequency 	Vpreamp
0.1	93.0294551330687
0.100184376572403	93.0349082735023
0.10036909309201	93.0403707450845
0.100554150185604	93.0458425611197
0.100739548481125	93.0513237349111
0.100925288607668	93.0568142797473
0.101111371195491	93.0623142089411
0.10129779687601	93.0678235358272
0.10148456628181	93.0733422736922
0.101671680046638	93.0788704358612
0.101859138805412	93.0844080356477
0.10204694319422	93.0899550863988
0.102235093850323	93.0955116014132
0.102423591412157	93.1010775940406
0.102612436519334	93.1066530775956
0.102801629812647	93.1122380654236
0.10299117193407	93.1178325708767
0.103181063526759	93.1234366072631
0.103371305235058	93.129050187949
0.103561897704499	93.1346733262599
0.103752841581801	93.1403060355581
0.10394413751488	93.1459483291841
0.104135786152843	93.1516002204975
0.104327788145997	93.1572617228371
0.104520144145844	93.1629328495554
0.10471285480509	93.168613614013
0.104905920777644	93.1743040295827
0.105099342718622	93.1800041095906
0.105293121284344	93.1857138674115
0.105487257132344	93.1914333164139
0.105681750921366	93.197162469943
0.10587660331137	93.2029013413649
0.106071814963532	93.208649944046
0.106267386540246	93.21440829134
0.106463318705131	93.2201763966208
0.106659612123026	93.2259542732432
0.106856267459996	93.231741934586
0.107053285383336	93.2375393939875
0.10725066656157	93.2433466648352
0.107448411664456	93.2491637604834
0.107646521362984	93.2549906942911
0.107844996329383	93.260827479628
0.108043837237123	93.2666741298494
0.108243044760913	93.2725306583197
0.108442619576707	93.2783970784152
0.108642562361707	93.2842734034645
0.108842873794359	93.2901596468566
0.109043554554366	93.2960558219202
0.109244605322679	93.3019619420322
0.109446026781508	93.3078780205336
0.109647819614319	93.313804070796
0.109849984505838	93.3197401061572
0.110052522142054	93.3256861399603
0.110255433210222	93.3316421855748
0.110458718398863	93.3376082563239
0.110662378397767	93.3435843655521
0.110866413897996	93.3495705266104
0.111070825591886	93.3555667528322
0.111275614173052	93.3615730575519
0.111480780336384	93.3675894541036
0.111686324778056	93.3736159558061
0.111892248195524	93.3796525760065
0.112098551287531	93.385699328006
0.112305234754108	93.3917562251348
0.112512299296577	93.3978232806946
0.112719745617551	93.4039005080247
0.112927574420942	93.4099879204039
0.113135786411956	93.4160855311431
0.113344382297103	93.422193353553
0.113553362784194	93.4283114009233
0.113762728582343	93.4344396865486
0.113972480401975	93.4405782236956
0.114182618954822	93.4467270256721
0.114393144953931	93.4528861057401
0.11460405911366	93.4590554771581
0.114815362149688	93.4652351532111
0.115027054779011	93.4714251471599
0.115239137719949	93.477625472244
0.115451611692143	93.4838361417271
0.115664477416565	93.4900571688374
0.115877735615513	93.4962885668252
0.116091387012618	93.5025303489137
0.116305432332847	93.50878252832
0.1165198723025	93.5150451182847
0.116734707649219	93.521318131981
0.116949939101987	93.5276015826585
0.11716556739113	93.5338954834754
0.117381593248322	93.5401998476295
0.117598017406585	93.5465146883219
0.117814840600293	93.5528400186977
0.118032063565173	93.5591758519437
0.11824968703831	93.5655222012152
0.118467711758149	93.5718790796537
0.118686138464492	93.5782465004081
0.11890496789851	93.5846244766117
0.119124200802738	93.5910130213912
0.11934383792108	93.5974121478526
0.119563879998812	93.6038218690977
0.119784327782586	93.6102421982405
0.120005182020427	93.6166731483619
0.120226443461741	93.6231147325452
0.120448112857318	93.6295669638422
0.120670190959328	93.636029855341
0.12089267852133	93.642503420057
0.121115576298273	93.6489876710406
0.121338885046498	93.6554826213319
0.121562605523738	93.6619882839369
0.121786738489126	93.6685046718662
0.122011284703193	93.6750317981007
0.122236244927873	93.6815696756378
0.122461619926505	93.6881183174413
0.122687410463834	93.694677736464
0.122913617306017	93.7012479456855
0.123140241220622	93.7078289579968
0.123367282976633	93.7144207863593
0.123594743344451	93.7210234436693
0.123822623095899	93.7276369428197
0.124050923004223	93.734261296703
0.124279643844092	93.7408965181932
0.124508786391605	93.7475426201543
0.124738351424294	93.7541996154079
0.124968339721122	93.7608675168078
0.125198752062488	93.7675463371667
0.125429589230232	93.7742360892858
0.125660852007633	93.7809367859644
0.125892541179417	93.7876484399639
0.126124657531754	93.7943710640386
0.126357201852265	93.801104670953
0.126590174930024	93.8078492734124
0.126823577555559	93.8146048841539
0.127057410520854	93.8213715158685
0.127291674619356	93.8281491812413
0.127526370645973	93.8349378929246
0.12776149939708	93.8417376635764
0.127997061670518	93.8485485058331
0.128233058265602	93.8553704323215
0.128469489983119	93.8622034556097
0.128706357625333	93.869047588311
0.128943661995987	93.8759028429662
0.129181403900306	93.8827692321377
0.129419584144999	93.8896467683497
0.129658203538263	93.8965354641153
0.129897262889785	93.9034353319276
0.130136763010746	93.9103463842526
0.130376704713821	93.9172686335501
0.130617088813184	93.9242020922646
0.13085791612451	93.9311467727916
0.131099187464978	93.9381026875488
0.131340903653273	93.9450698488926
0.131583065509592	93.9520482691974
0.131825673855641	93.9590379607924
0.132068729514642	93.9660389359806
0.132312233311337	93.9730512070907
0.132556186071986	93.9800747863516
0.132800588624373	93.9871096860483
0.133045441797809	93.9941559184039
0.133290746423134	94.0012134956127
0.133536503332719	94.0082824298901
0.13378271336047	94.0153627333738
0.134029377341831	94.0224544182047
0.134276496113786	94.0295574965246
0.134524070514863	94.0366719804097
0.134772101385135	94.0437978819511
0.135020589566224	94.0509352131642
0.135269535901304	94.0580839860949
0.135518941235104	94.0652442127415
0.135768806413909	94.0724159050911
0.136019132285567	94.0795990750725
0.136269919699487	94.0867937346229
0.136521169506645	94.0939998956433
0.136772882559585	94.1012175700069
0.137025059712425	94.1084467695619
0.137277701820855	94.1156875061236
0.137530809742145	94.1229397915042
0.137784384335145	94.1302036374587
