Frequency 	Vout
0.1	93.0288390028401
0.100184376572403	93.034291007269
0.10036909309201	93.039752340752
0.100554150185604	93.0452230165896
0.100739548481125	93.050703048081
0.100925288607668	93.0561924485111
0.101111371195491	93.0616912311887
0.10129779687601	93.0671994094448
0.10148456628181	93.072716996562
0.101671680046638	93.0782440058614
0.101859138805412	93.0837804506526
0.10204694319422	93.0893263442788
0.102235093850323	93.0948817000349
0.102423591412157	93.1004465312664
0.102612436519334	93.1060208512843
0.102801629812647	93.1116046734298
0.10299117193407	93.1171980110512
0.103181063526759	93.1228008774527
0.103371305235058	93.1284132859963
0.103561897704499	93.1340352500038
0.103752841581801	93.1396667828336
0.10394413751488	93.1453078978219
0.104135786152843	93.1509586083244
0.104327788145997	93.156618927676
0.104520144145844	93.1622888692252
0.10471285480509	93.1679684463282
0.104905920777644	93.1736576723543
0.105099342718622	93.1793565606253
0.105293121284344	93.1850651245119
0.105487257132344	93.1907833773787
0.105681750921366	93.1965113325667
0.10587660331137	93.2022490034381
0.106071814963532	93.2079964033552
0.106267386540246	93.2137535456675
0.106463318705131	93.2195204437448
0.106659612123026	93.2252971109378
0.106856267459996	93.2310835606214
0.107053285383336	93.2368798061297
0.10725066656157	93.2426858608459
0.107448411664456	93.2485017381203
0.107646521362984	93.2543274513078
0.107844996329383	93.260163013774
0.108043837237123	93.2660084388699
0.108243044760913	93.2718637399559
0.108442619576707	93.277728930404
0.108642562361707	93.2836040235387
0.108842873794359	93.2894890327447
0.109043554554366	93.2953839713468
0.109244605322679	93.3012888527174
0.109446026781508	93.3072036901935
0.109647819614319	93.3131284971424
0.109849984505838	93.3190632868975
0.110052522142054	93.325008072798
0.110255433210222	93.3309628682091
0.110458718398863	93.3369276864495
0.110662378397767	93.3429025408598
0.110866413897996	93.3488874447865
0.111070825591886	93.3548824115589
0.111275614173052	93.3608874545069
0.111480780336384	93.3669025869604
0.111686324778056	93.3729278222342
0.111892248195524	93.3789631736707
0.112098551287531	93.3850086545669
0.112305234754108	93.3910642782487
0.112512299296577	93.3971300580138
0.112719745617551	93.4032060071967
0.112927574420942	93.4092921390721
0.113135786411956	93.4153884669466
0.113344382297103	93.4214950041263
0.113553362784194	93.4276117638968
0.113762728582343	93.4337387595483
0.113972480401975	93.4398760043429
0.114182618954822	93.4460235115843
0.114393144953931	93.4521812945298
0.11460405911366	93.4583493664337
0.114815362149688	93.4645277405766
0.115027054779011	93.4707164302149
0.115239137719949	93.4769154485836
0.115451611692143	93.483124808942
0.115664477416565	93.4893445245137
0.115877735615513	93.4955746085448
0.116091387012618	93.501815074254
0.116305432332847	93.5080659348538
0.1165198723025	93.5143272035804
0.116734707649219	93.5205988936023
0.116949939101987	93.526881018165
0.11716556739113	93.5331735904221
0.117381593248322	93.5394766235668
0.117598017406585	93.5457901307955
0.117814840600293	93.552114125249
0.118032063565173	93.5584486201096
0.11824968703831	93.564793628528
0.118467711758149	93.5711491636411
0.118686138464492	93.5775152385932
0.11890496789851	93.5838918665133
0.119124200802738	93.5902790605232
0.11934383792108	93.5966768337244
0.119563879998812	93.6030851992143
0.119784327782586	93.6095041701022
0.120005182020427	93.6159337594642
0.120226443461741	93.6223739803791
0.120448112857318	93.6288248458943
0.120670190959328	93.6352863690928
0.12089267852133	93.6417585629859
0.121115576298273	93.6482414406188
0.121338885046498	93.6547350150274
0.121562605523738	93.6612392992129
0.121786738489126	93.6677543061811
0.122011284703193	93.6742800489082
0.122236244927873	93.6808165403872
0.122461619926505	93.6873637935768
0.122687410463834	93.6939218214253
0.122913617306017	93.7004906369075
0.123140241220622	93.7070702529098
0.123367282976633	93.7136606823887
0.123594743344451	93.7202619382361
0.123822623095899	93.7268740333396
0.124050923004223	93.7334969805874
0.124279643844092	93.7401307928484
0.124508786391605	93.7467754829821
0.124738351424294	93.753431063805
0.124968339721122	93.7600975481665
0.125198752062488	93.7667749488739
0.125429589230232	93.7734632787242
0.125660852007633	93.7801625505116
0.125892541179417	93.7868727769926
0.126124657531754	93.7935939709169
0.126357201852265	93.8003261450438
0.126590174930024	93.8070693120739
0.126823577555559	93.8138234847397
0.127057410520854	93.8205886757269
0.127291674619356	93.8273648977159
0.127526370645973	93.8341521633539
0.12776149939708	93.8409504852945
0.127997061670518	93.8477598761687
0.128233058265602	93.8545803485985
0.128469489983119	93.8614119151473
0.128706357625333	93.868254588423
0.128943661995987	93.8751083809618
0.129181403900306	93.8819733053211
0.129419584144999	93.8888493740201
0.129658203538263	93.8957365995668
0.129897262889785	93.9026349944494
0.130136763010746	93.9095445711288
0.130376704713821	93.91646534206
0.130617088813184	93.9233973196824
0.13085791612451	93.9303405163864
0.131099187464978	93.9372949445849
0.131340903653273	93.944260616629
0.131583065509592	93.951237544888
0.131825673855641	93.9582257416862
0.132068729514642	93.9652252193215
0.132312233311337	93.9722359901175
0.132556186071986	93.9792580662981
0.132800588624373	93.986291460143
0.133045441797809	93.9933361838703
0.133290746423134	94.0003922496692
0.133536503332719	94.0074596697499
0.13378271336047	94.0145384562449
0.134029377341831	94.0216286212904
0.134276496113786	94.0287301770225
0.134524070514863	94.0358431355125
0.134772101385135	94.0429675088462
0.135020589566224	94.0501033090339
0.135269535901304	94.0572505481162
0.135518941235104	94.0644092380865
0.135768806413909	94.0715793909264
0.136019132285567	94.0787610185595
0.136269919699487	94.0859541329177
0.136521169506645	94.0931587458968
0.136772882559585	94.1003748693651
0.137025059712425	94.1076025151652
0.137277701820855	94.1148416951069
0.137530809742145	94.1220924209975
0.137784384335145	94.1293547045867
