Frequency 	Vpreamp
0.141383913909456	-23.081865185867
0.141644592723851	-23.0654802138891
0.141905752168909	-23.049093880075
0.1421673931308	-23.0327061800955
0.142429516497329	-23.0163171092108
0.142692123157936	-22.9999266627279
0.142955214003704	-22.9835348361124
0.143218789927354	-22.9671416248013
0.143482851823259	-22.9507470238159
0.143747400587436	-22.9343510286709
0.144012437117557	-22.9179536345731
0.144277962312948	-22.9015548369454
0.144543977074593	-22.8851546309306
0.144810482305137	-22.868753011816
0.145077478908891	-22.8523499749312
0.145344967791831	-22.8359455152657
0.145612949861606	-22.8195396282771
0.145881426027535	-22.8031323090704
0.146150397200616	-22.7867235529433
0.146419864293528	-22.7703133549504
0.146689828220629	-22.7539017100597
0.146960289897965	-22.7374886137669
0.147231250243272	-22.7210740608957
0.147502710175976	-22.7046580468123
0.147774670617199	-22.6882405664465
0.148047132489763	-22.6718216148964
0.148320096718187	-22.6554011873955
0.148593564228701	-22.6389792786678
0.148867535949236	-22.6225558841017
0.14914201280944	-22.6061309985152
0.14941699574067	-22.5897046168635
0.149692485676004	-22.5732767342123
0.149968483550237	-22.5568473457325
0.150244990299891	-22.5404164461036
0.150522006863213	-22.5239840304717
0.150799534180179	-22.5075500935055
0.151077573192499	-22.4911146305187
0.151356124843621	-22.4746776360371
0.151635190078729	-22.4582391052274
0.151914769844752	-22.4417990327241
0.152194865090365	-22.4253574135024
0.152475476765992	-22.4089142425038
0.152756605823807	-22.3924695144068
0.153038253217744	-22.3760232240722
0.153320419903491	-22.3595753662123
0.153603106838503	-22.3431259357902
0.153886314981995	-22.3266749274328
0.154170045294956	-22.310222335946
0.154454298740142	-22.2937681559643
0.154739076282088	-22.2773123824622
0.155024378887104	-22.2608550097928
0.155310207523285	-22.2443960329789
0.155596563160507	-22.2279354463661
0.155883446770439	-22.2114732448835
0.156170859326537	-22.1950094231252
0.156458801804055	-22.1785439755589
0.156747275180044	-22.162076897046
0.157036280433355	-22.1456081818521
0.157325818544647	-22.129137824864
0.157615890496384	-22.112665820458
0.157906497272843	-22.0961921632853
0.158197639860115	-22.0797168478261
0.158489319246111	-22.0632398685073
0.158781536420562	-22.0467612201377
0.159074292375022	-22.0302808968607
0.159367588102877	-22.0137988933225
0.159661424599342	-21.9973152038973
0.159955802861467	-21.9808298231706
0.160250723888142	-21.964342745324
0.160546188680097	-21.9478539648414
0.160842198239909	-21.9313634762734
0.161138753572	-21.9148712739576
0.161435855682649	-21.898377352049
0.161733505579985	-21.8818817050538
0.162031704274	-21.8653843271574
0.162330452776546	-21.8488852128475
0.162629752101341	-21.8323843563953
0.162929603263972	-21.815881751965
0.1632300072819	-21.7993773938454
0.163530965174458	-21.7828712762524
0.163832477962864	-21.7663633935559
0.164134546670214	-21.7498537398431
0.164437172321493	-21.7333423093462
0.164740355943575	-21.7168290961473
0.165044098565228	-21.700314094529
0.165348401217115	-21.6837972987046
0.165653264931802	-21.6672787026457
0.165958690743756	-21.6507583004004
0.166264679689354	-21.6342360863517
0.166571232806881	-21.6177120542042
0.166878351136539	-21.6011861984264
0.167186035720447	-21.5846585127987
0.167494287602644	-21.5681289913451
0.167803107829096	-21.5515976281461
0.168112497447696	-21.5350644172573
0.16842245750827	-21.5185293527018
0.16873298906258	-21.5019924282108
0.169044093164326	-21.4854536377853
0.169355770869152	-21.4689129756106
0.169668023234646	-21.4523704351662
0.16998085132035	-21.4358260107627
0.170294256187755	-21.4192796962262
0.170608238900312	-21.4027314851222
0.170922800523433	-21.386181371449
0.171237942124493	-21.3696293490707
0.171553664772835	-21.3530754118855
0.171869969539774	-21.3365195534998
0.172186857498601	-21.3199617678441
0.172504329724584	-21.3034020486048
0.172822387294977	-21.2868403895204
0.173141031289015	-21.270276784253
0.173460262787929	-21.2537112266084
0.173780082874938	-21.237143710362
0.174100492635261	-21.2205742290056
0.174421493156118	-21.2040027761911
0.174743085526732	-21.187429345749
0.175065270838337	-21.1708539312022
0.175388050184176	-21.1542765260395
0.175711424659509	-21.1376971239318
0.176035395361616	-21.1211157185591
0.1763599633898	-21.1045323033357
0.176685129845388	-21.0879468718916
0.177010895831742	-21.0713594176939
0.177337262454256	-21.054769934122
0.177664230820362	-21.0381784149722
0.177991802039534	-21.0215848534674
0.178319977223292	-21.0049892430674
0.178648757485205	-20.9883915773089
0.178978143940896	-20.9717918494417
0.179308137708044	-20.9551900530015
0.179638739906389	-20.9385861813235
0.179969951657736	-20.9219802279312
0.180301774085957	-20.9053721857995
0.180634208316998	-20.8887620485012
0.180967255478879	-20.8721498094396
0.181300916701702	-20.8555354616584
0.181635193117651	-20.8389189985889
0.181970085860998	-20.8223004134382
0.182305596068107	-20.8056796995234
0.182641724877435	-20.78905684986
0.182978473429541	-20.772431857842
0.183315842867085	-20.7558047165242
0.183653834334835	-20.739175419261
0.183992448979667	-20.7225439589725
0.184331687950575	-20.7059103290772
0.184671552398671	-20.6892745224182
0.185012043477186	-20.6726365321223
0.185353162341481	-20.6559963513768
0.185694910149046	-20.6393539732364
0.186037288059505	-20.6227093905611
0.18638029723462	-20.6060625966681
0.186723938838295	-20.5894135843671
0.18706821403658	-20.5727623465945
0.187413123997675	-20.5561088765116
0.187758669891935	-20.539453166927
0.18810485289187	-20.5227952109054
0.188451674172155	-20.5061350011369
0.188799134909629	-20.4894725307601
0.189147236283301	-20.4728077925519
0.189495979474355	-20.456140779312
0.18984536566615	-20.4394714840462
0.190195396044231	-20.422799899422
0.190546071796325	-20.4061260183361
0.190897394112351	-20.3894498334914
0.191249364184421	-20.3727713378313
0.191601983206846	-20.356090523928
0.191955252376138	-20.3394073845625
0.192309172891016	-20.3227219125144
0.192663745952408	-20.3060341004383
0.193018972763458	-20.2893439410168
0.193374854529526	-20.272651426873
0.193731392458196	-20.2559565507515
0.194088587759278	-20.2392593052218
0.194446441644813	-20.2225596828754
0.194804955329077	-20.2058576763134
0.195164130028583	-20.1891532781382
0.195523966962089	-20.1724464807454
0.195884467350599	-20.1557372769985
0.196245632417369	-20.1390256591842
0.19660746338791	-20.122311619751
0.196969961489992	-20.1055951512857
0.19733312795365	-20.0888762462015
0.197696964011186	-20.0721548970691
0.198061470897174	-20.0554310960473
0.198426649848464	-20.0387048358214
0.198792502104188	-20.0219761086584
0.199159028905761	-20.0052449069126
0.199526231496888	-19.9885112230268
0.199894111123566	-19.9717750491989
0.20026266903409	-19.9550363777624
0.200631906479057	-19.9382952011585
0.201001824711369	-19.9215515116159
0.201372424986239	-19.9048053013347
0.201743708561193	-19.8880565625016
0.202115676696075	-19.8713052874598
0.202488330653056	-19.8545514682854
0.202861671696629	-19.8377950973492
0.203235701093622	-19.8210361665845
0.203610420113197	-19.804274668449
0.203985830026856	-19.787510594873
0.204361932108447	-19.7707439378258
0.204738727634164	-19.7539746897475
0.205116217882557	-19.7372028425117
0.20549440413453	-19.7204283881771
0.205873287673353	-19.703651318794
0.206252869784657	-19.6868716263848
0.206633151756448	-19.6700893031239
0.207014134879104	-19.6533043406477
0.207395820445383	-19.6365167311973
0.207778209750427	-19.6197264665831
0.208161304091764	-19.6029335388324
0.208545104769317	-19.5861379399232
0.208929613085404	-19.5693396615038
0.209314830344745	-19.5525386956142
0.209700757854465	-19.5357350339737
0.210087396924099	-19.5189286687259
0.210474748865598	-19.5021195913414
0.210862814993329	-19.4853077938689
0.211251596624085	-19.4684932679274
0.211641095077086	-19.451676005394
0.212031311673985	-19.4348559979712
0.21242224773887	-19.4180332372776
0.212813904598271	-19.4012077151536
0.213206283581166	-19.3843794232984
0.21359938601898	-19.3675483533605
0.213993213245594	-19.350714496974
0.214387766597351	-19.3338778457851
0.214783047413053	-19.3170383912739
0.215179057033975	-19.3001961253597
0.215575796803863	-19.2833510393774
0.215973268068939	-19.2665031249398
0.216371472177911	-19.2496523736581
0.21677041048197	-19.2327987768435
0.217170084334799	-19.2159423263195
0.21757049509258	-19.1990830133444
0.217971644113991	-19.1822208295013
0.218373532760218	-19.1653557661433
0.218776162394955	-19.1484878147974
0.219179534384413	-19.1316169668053
0.219583650097319	-19.114743213716
0.219988510904925	-19.0978665467302
0.220394118181011	-19.0809869573236
0.22080047330189	-19.0641044368462
0.221207577646413	-19.0472189764365
0.221615432595972	-19.0303305677066
0.222024039534508	-19.0134392016884
0.222433399848511	-18.9965448698195
0.22284351492703	-18.9796475631873
0.223254386161674	-18.962747273211
0.223666014946618	-18.9458439910305
0.224078402678606	-18.9289377076542
0.224491550756959	-18.9120284147144
0.224905460583578	-18.8951161030103
0.225320133562948	-18.8782007637153
0.225735571102145	-18.8612823881165
0.226151774610836	-18.844360967311
0.226568745501291	-18.8274364922526
0.226986485188382	-18.810508953915
0.22740499508959	-18.7935783437253
0.227824276625008	-18.7766446525249
0.22824433121735	-18.7597078713329
0.228665160291952	-18.7427679909941
0.229086765276777	-18.7258250028708
0.229509147602423	-18.7088788975548
0.229932308702122	-18.6919296661642
0.230356250011754	-18.6749772997616
0.23078097296984	-18.6580217889796
0.231206479017559	-18.6410631249696
0.231632769598745	-18.6241012984202
0.232059846159892	-18.6071363004051
0.232487710150164	-18.5901681215654
0.232916363021397	-18.5731967528428
0.2333458062281	-18.5562221849698
0.233776041227469	-18.5392444087695
0.234207069479383	-18.5222634151002
0.234638892446413	-18.5052791946613
0.235071511593829	-18.4882917380639
0.235504928389601	-18.4713010364138
0.235939144304405	-18.4543070799515
0.236374160811629	-18.4373098597158
0.236809979387379	-18.4203093660876
0.237246601510481	-18.4033055901372
0.237684028662488	-18.3862985219917
0.238122262327684	-18.3692881525913
0.238561303993091	-18.3522744724685
0.239001155148473	-18.3352574722471
0.239441817286338	-18.318237142432
0.239883291901949	-18.3012134737111
0.240325580493324	-18.2841864564645
0.240768684561245	-18.2671560813483
0.241212605609257	-18.2501223386946
0.241657345143683	-18.2330852191122
0.242102904673618	-18.2160447131208
0.242549285710942	-18.1990008109689
0.242996489770323	-18.1819535033445
0.24344451836922	-18.1649027805122
0.243893373027891	-18.1478486329093
0.244343055269397	-18.1307910509745
0.244793566619607	-18.1137300250508
0.245244908607202	-18.096665545473
0.245697082763684	-18.0795976025214
0.246150090623377	-18.0625261866164
0.246603933723434	-18.045451288143
0.247058613603843	-18.0283728971705
0.247514131807431	-18.011291004195
0.24797048987987	-17.99420559922
0.24842768936968	-17.9771166728036
0.248885731828239	-17.9600242148757
0.249344618809783	-17.9429282158907
0.249804351871415	-17.9258286658779
0.250264932573108	-17.9087255550728
0.250726362477712	-17.8916188736629
0.251188643150958	-17.8745086117386
0.251651776161464	-17.8573947595423
0.252115763080741	-17.8402773070485
0.252580605483196	-17.823156244559
0.25304630494614	-17.8060315619471
0.253512863049791	-17.7889032493676
0.253980281377282	-17.7717712968243
0.254448561514664	-17.7546356945138
0.254917705050912	-17.7374964324198
0.255387713577932	-17.7203535003621
0.255858588690565	-17.7032068884361
0.25633033198659	-17.6860565868563
0.256802945066735	-17.6689025851819
0.257276429534678	-17.651744873778
0.257750786997054	-17.6345834422342
0.25822601906346	-17.6174182806803
0.258702127346461	-17.6002493789487
0.259179113461595	-17.5830767269913
0.259656979027378	-17.5659003146012
0.260135725665313	-17.5487201316952
0.26061535499989	-17.5315361681571
0.261095868658593	-17.5143484137092
0.261577268271911	-17.4971568583212
0.262059555473335	-17.4799614917244
0.26254273189937	-17.46276230363
0.263026799189538	-17.4455592840204
0.263511758986384	-17.4283524225681
0.263997612935481	-17.4111417088265
0.264484362685436	-17.3939271328908
0.264972009887896	-17.3767086842399
0.265460556197554	-17.3594863526494
0.265950003272152	-17.3422601278635
0.26644035277249	-17.3250299995141
0.266931606362429	-17.3077959572955
0.267423765708899	-17.2905579908614
0.267916832481903	-17.2733160899449
0.268410808354523	-17.2560702439515
0.268905695002925	-17.2388204427029
0.269401494106367	-17.2215666758576
0.269898207347202	-17.2043089327031
0.270395836410884	-17.187047203237
0.270894382985978	-17.1697814767599
0.271393848764159	-17.1525117427606
0.271894235440222	-17.1352379910248
0.272395544712087	-17.1179602109521
0.272897778280804	-17.1006783920738
0.273400937850561	-17.0833925240027
0.273905025128687	-17.0661025960135
0.274410041825657	-17.0488085977963
0.274915989655104	-17.031510518688
0.275422870333817	-17.0142083482311
0.275930685581751	-16.996902075912
0.276439437122034	-16.9795916911792
0.276949126680968	-16.962277183267
0.277459755988042	-16.9449585417513
0.277971326775929	-16.927635756003
0.2784838407805	-16.9103088154971
0.278997299740827	-16.8929777095431
0.279511705399185	-16.8756424275065
0.280027059501064	-16.8583029587388
0.280543363795171	-16.8409592925452
0.28106062003344	-16.8236114184837
0.281578829971031	-16.8062593257462
0.282097995366343	-16.7889030035905
0.282618117981016	-16.7715424413465
0.283139199579938	-16.7541776283849
0.283661241931252	-16.7368085540924
0.284184246806359	-16.7194352073949
0.284708215979929	-16.7020575779671
0.285233151229901	-16.6846756548934
0.285759054337495	-16.6672894273335
0.286285927087212	-16.6498988847094
0.286813771266847	-16.6325040161663
0.287342588667487	-16.6151048109081
0.287872381083525	-16.5977012583077
0.288403150312661	-16.5802933473672
0.288934898155908	-16.5628810673522
0.289467626417603	-16.5454644075171
0.290001336905407	-16.5280433569381
0.290536031430315	-16.5106179049535
0.291071711806661	-16.4931880405264
0.291608379852123	-16.4757537530184
0.292146037387733	-16.458315031463
0.292684686237879	-16.4408718649843
0.293224328230311	-16.4234242427198
0.293764965196153	-16.405972153826
0.294306598969902	-16.3885155876006
0.294849231389437	-16.3710545328129
0.295392864296028	-16.3535889787712
0.295937499534339	-16.3361189145897
0.296483138952434	-16.3186443292521
0.297029784401786	-16.3011652119704
0.297577437737281	-16.2836815516828
0.298126100817225	-16.2661933377128
0.298675775503349	-16.248700558799
0.299226463660819	-16.2312032043042
0.299778167158238	-16.2137012630817
0.300330887867656	-16.1961947241362
0.300884627664573	-16.1786835766846
0.301439388427947	-16.1611678096822
0.301995172040202	-16.1436474123087
0.302551980387231	-16.1261223734258
0.303109815358405	-16.1085926820059
0.303668678846578	-16.0910583272921
0.304228572748096	-16.0735192980045
0.304789498962798	-16.0559755834547
0.305351459394029	-16.0384271724185
0.305914455948641	-16.0208740540285
0.306478490537003	-16.0033162171603
0.307043565073007	-15.9857536509615
0.307609681474071	-15.9681863443695
0.308176841661151	-15.9506142862422
0.308745047558745	-15.933037465722
0.309314301094896	-15.9154558717892
0.309884604201206	-15.8978694932895
0.310455958812836	-15.8802783193299
0.311028366868514	-15.862682338787
0.311601830310546	-15.845081540754
0.312176351084817	-15.827475914025
0.312751931140798	-15.809865447609
0.313328572431559	-15.7922501306373
0.313906276913766	-15.7746299518665
0.314485046547696	-15.7570049004281
0.315064883297239	-15.7393749650807
0.315645789129907	-15.7217401349059
0.316227766016838	-15.7041003988548
0.316810815932805	-15.686455745934
0.317394940856223	-15.6688061649629
0.317980142769153	-15.6511516450289
0.318566423657311	-15.633492174803
0.319153785510076	-15.6158277436492
0.319742230320493	-15.5981583402921
0.320331760085281	-15.5804839537158
0.320922376804844	-15.5628045729188
0.321514082483269	-15.5451201867253
0.322106879128343	-15.5274307842845
0.322700768751553	-15.5097363543543
0.323295753368094	-15.4920368859658
0.323891834996877	-15.4743323682296
0.324489015660537	-15.4566227900129
0.325087297385434	-15.4389081401225
0.32568668220167	-15.4211884075912
0.326287172143085	-15.4034635815249
0.326888769247272	-15.3857336508494
0.327491475555579	-15.3679986043999
0.328095293113119	-15.3502584311809
0.328700223968775	-15.332513120339
0.329306270175209	-15.3147626606354
0.329913433788864	-15.2970070413441
0.33052171686998	-15.2792462511695
0.331131121482591	-15.2614802792778
0.331741649694539	-15.2437091145352
0.332353303577478	-15.2259327460195
0.332966085206881	-15.2081511626823
0.333579996662048	-15.1903643536142
0.334195040026114	-15.1725723078286
0.334811217386054	-15.1547750143307
0.33542853083269	-15.1369724620677
0.336046982460699	-15.1191646401232
0.336666574368623	-15.1013515374473
0.337287308658869	-15.0835331432482
0.337909187437723	-15.0657094465615
0.338532212815354	-15.0478804362949
0.339156386905822	-15.0300461015984
0.339781711827083	-15.0122064316076
0.340408189701001	-14.9943614153178
0.341035822653349	-14.9765110417553
0.341664612813823	-14.9586553001018
0.342294562316041	-14.9407941794849
0.34292567329756	-14.9229276689421
0.343557947899875	-14.905055757639
0.344191388268429	-14.8871784345836
0.344825996552623	-14.8692956891114
0.34546177490582	-14.851407510172
0.346098725485353	-14.8335138870882
0.346736850452532	-14.8156148088349
0.347376151972653	-14.7977102648923
0.348016632215004	-14.7798002440135
0.348658293352873	-14.7618847357174
0.349301137563554	-14.7439637289984
0.349945167028357	-14.72603721331
0.350590383932613	-14.7081051776215
0.351236790465681	-14.6901676113212
0.351884388820958	-14.6722245037627
0.352533181195886	-14.6542758440078
0.353183169791957	-14.6363216213073
0.353834356814722	-14.6183618250477
0.3544867444738	-14.6003964444279
0.355140334982882	-14.5824254690082
0.355795130559743	-14.5644488878953
0.356451133426244	-14.5464666904401
0.357108345808346	-14.5284788660323
0.357766769936111	-14.5104854039114
0.358426408043714	-14.4924862938656
0.359087262369451	-14.4744815247213
0.359749335155742	-14.4564710862952
0.360412628649144	-14.4384549678206
0.361077145100353	-14.42043315872
0.361742886764218	-14.4024056486608
0.362409855899744	-14.3843724268115
0.363078054770101	-14.3663334829104
0.363747485642633	-14.348288806331
0.364418150788861	-14.3302383865651
0.365090052484498	-14.3121822132917
0.365763193009452	-14.2941202759964
0.366437574647833	-14.2760525641475
0.367113199687964	-14.2579790674206
0.367790070422386	-14.2398997755116
0.368468189147868	-14.2218146777953
0.369147558165413	-14.203723764073
0.369828179780266	-14.185627024103
0.370510056301924	-14.1675244473913
0.37119319004414	-14.1494160237639
0.371877583324936	-14.1313017428031
0.372563238466604	-14.1131815944512
0.373250157795721	-14.0950555682719
0.373938343643152	-14.0769236541295
0.37462779834406	-14.0587858417658
0.375318524237914	-14.0406421210776
0.376010523668496	-14.0224924819537
0.376703798983909	-14.0043369140784
0.377398352536586	-13.9861754075758
0.378094186683297	-13.9680079522994
0.378791303785157	-13.9498345380242
0.379489706207635	-13.9316551547062
0.380189396320561	-13.9134697925253
0.380890376498135	-13.8952784414956
0.381592649118934	-13.8770810913247
0.38229621656592	-13.8588777324098
0.383001081226449	-13.8406683547011
0.383707245492279	-13.8224529482162
0.384414711759578	-13.8042315031888
0.385123482428931	-13.7860040097179
0.385833559905351	-13.7677704580169
0.386544946598284	-13.7495308383676
0.387257644921617	-13.7312851407701
0.387971657293691	-13.7130333556991
0.388686986137302	-13.6947754733631
0.389403633879717	-13.6765114839956
0.390121602952676	-13.6582413781229
0.390840895792402	-13.6399651459343
0.391561514839612	-13.6216827780065
0.392283462539521	-13.60339426461
0.393006741341853	-13.585099596143
0.393731353700851	-13.5667987632556
0.394457302075278	-13.5484917564431
0.395184588928437	-13.530178566121
0.395913216728166	-13.5118591829771
0.396643187946858	-13.4935335975323
0.397374505061463	-13.4752018005016
0.398107170553497	-13.4568637824909
0.398841186909053	-13.4385195342769
0.399576556618806	-13.4201690465078
0.400313282178024	-13.4018123099479
0.401051366086576	-13.3834493155403
0.40179081084894	-13.3650800537176
0.402531618974212	-13.3467045158611
0.403273792976113	-13.3283226925256
0.404017335373	-13.3099345748164
0.404762248687874	-13.2915401534909
0.405508535448384	-13.2731394197901
0.406256198186844	-13.2547323645858
0.407005239440234	-13.2363189788023
0.407755661750213	-13.2178992538993
0.408507467663125	-13.1994731808511
0.409260659730011	-13.1810407508188
0.410015240506613	-13.1626019550651
0.410771212553388	-13.1441567846037
0.41152857843551	-13.1257052311453
0.412287340722887	-13.1072472855775
0.413047501990161	-13.0887829395892
0.413809064816725	-13.0703121845096
0.414572031786726	-13.0518350117186
0.415336405489074	-13.0333514125779
0.416102188517455	-13.0148613789
0.416869383470335	-12.9963649019579
0.417637992950974	-12.9778619735061
0.418408019567428	-12.9593525851884
0.419179465932564	-12.9408367286359
0.419952334664066	-12.9223143955519
0.420726628384444	-12.9037855778482
0.421502349721044	-12.8852502671039
0.422279501306056	-12.8667084552888
0.423058085776523	-12.8481601342933
0.42383810577435	-12.8296052962164
0.424619563946313	-12.811043932714
0.425402462944068	-12.7924760359157
0.426186805424161	-12.7739015980382
0.426972594048034	-12.7553206109705
0.427759831482038	-12.7367330670291
0.428548520397439	-12.7181389584936
0.42933866347043	-12.6995382773339
0.430130263382136	-12.6809310160958
0.430923322818627	-12.6623171669404
0.431717844470923	-12.643696722313
0.432513831035009	-12.6250696747529
0.433311285211838	-12.6064360166349
0.434110209707345	-12.5877957404068
0.434910607232454	-12.5691488388751
0.435712480503084	-12.5504953045046
0.436515832240166	-12.5318351299518
0.437320665169645	-12.5131683079535
0.438126982022493	-12.4944948314005
0.438934785534717	-12.4758146930484
0.439744078447369	-12.4571278857154
0.440554863506553	-12.4384344023376
0.44136714346344	-12.4197342359294
0.442180921074269	-12.401027379488
0.442996199100364	-12.3823138261975
0.443812980308139	-12.3635935690969
0.444631267469109	-12.3448666012415
0.445451063359898	-12.3261329161607
0.446272370762252	-12.3073925069329
0.447095192463044	-12.2886453669907
0.447919531254284	-12.2698914897289
0.448745389933132	-12.251130868512
0.449572771301906	-12.2323634969684
0.450401678168087	-12.2135893685281
0.451232113344337	-12.1948084771057
0.452064079648502	-12.176020816041
0.452897579903621	-12.1572263791603
0.453732616937941	-12.1384251603521
0.454569193584924	-12.1196171534206
0.455407312683254	-12.1008023521882
0.45624697707685	-12.0819807507085
0.457088189614875	-12.0631523430495
