Frequency 	Vout
0.141644592723851	-21.8215674081255
0.141905752168909	-21.8051810741791
0.1421673931308	-21.7887933740671
0.142429516497329	-21.772404303049
0.142692123157936	-21.7560138564323
0.142955214003704	-21.7396220296825
0.143218789927354	-21.7232288182367
0.143482851823259	-21.7068342171159
0.143747400587436	-21.6904382218353
0.144012437117557	-21.6740408276011
0.144277962312948	-21.6576420298367
0.144543977074593	-21.6412418236846
0.144810482305137	-21.6248402044322
0.145077478908891	-21.6084371674091
0.145344967791831	-21.5920327076048
0.145612949861606	-21.575626820477
0.145881426027535	-21.5592195011305
0.146150397200616	-21.5428107448631
0.146419864293528	-21.5264005467293
0.146689828220629	-21.5099889016972
0.146960289897965	-21.4935758052625
0.147231250243272	-21.4771612522489
0.147502710175976	-21.4607452380225
0.147774670617199	-21.4443277575132
0.148047132489763	-21.4279088058191
0.148320096718187	-21.4114883781738
0.148593564228701	-21.3950664693009
0.148867535949236	-21.3786430745893
0.14914201280944	-21.3622181888566
0.14941699574067	-21.3457918070581
0.149692485676004	-21.3293639242598
0.149968483550237	-21.3129345356321
0.150244990299891	-21.296503635855
0.150522006863213	-21.2800712200743
0.150799534180179	-21.2636372829587
0.151077573192499	-21.2472018198218
0.151356124843621	-21.2307648251898
0.151635190078729	-21.214326294229
0.151914769844752	-21.1978862215742
0.152194865090365	-21.1814446022001
0.152475476765992	-21.1650014310489
0.152756605823807	-21.1485567027985
0.153038253217744	-21.13211041231
0.153320419903491	-21.1156625542958
0.153603106838503	-21.0992131237187
0.153886314981995	-21.0827621152057
0.154170045294956	-21.0663095235627
0.154454298740142	-21.0498553434244
0.154739076282088	-21.0333995697649
0.155024378887104	-21.0169421969377
0.155310207523285	-21.0004832199652
0.155596563160507	-20.9840226331935
0.155883446770439	-20.9675604315513
0.156170859326537	-20.9510966096326
0.156458801804055	-20.9346311619057
0.156747275180044	-20.9181640832313
0.157036280433355	-20.9016953678752
0.157325818544647	-20.8852250107247
0.157615890496384	-20.8687530061553
0.157906497272843	-20.8522793488188
0.158197639860115	-20.8358040331953
0.158489319246111	-20.8193270537114
0.158781536420562	-20.8028484051763
0.159074292375022	-20.786368081733
0.159367588102877	-20.7698860780279
0.159661424599342	-20.7534023884352
0.159955802861467	-20.7369170075404
0.160250723888142	-20.7204299295251
0.160546188680097	-20.7039411488733
0.160842198239909	-20.6874506601352
0.161138753572	-20.6709584576489
0.161435855682649	-20.6544645355692
0.161733505579985	-20.6379688884019
0.162031704274	-20.6214715103331
0.162330452776546	-20.6049723958501
0.162629752101341	-20.5884715392241
0.162929603263972	-20.5719689346196
0.1632300072819	-20.5554645763248
0.163530965174458	-20.5389584585562
0.163832477962864	-20.5224505756833
0.164134546670214	-20.5059409217935
0.164437172321493	-20.4894294911192
0.164740355943575	-20.4729162777418
0.165044098565228	-20.4564012759447
0.165348401217115	-20.4398844799406
0.165653264931802	-20.4233658837015
0.165958690743756	-20.4068454812752
0.166264679689354	-20.3903232670451
0.166571232806881	-20.3737992347152
0.166878351136539	-20.3572733787546
0.167186035720447	-20.3407456929433
0.167494287602644	-20.3242161713051
0.167803107829096	-20.3076848079213
0.168112497447696	-20.2911515968467
0.16842245750827	-20.2746165321049
0.16873298906258	-20.258079607427
0.169044093164326	-20.2415408168137
0.169355770869152	-20.2250001544507
0.169668023234646	-20.2084576138171
0.16998085132035	-20.1919131892238
0.170294256187755	-20.1753668744968
0.170608238900312	-20.1588186632018
0.170922800523433	-20.1422685493365
0.171237942124493	-20.1257165267658
0.171553664772835	-20.1091625893871
0.171869969539774	-20.0926067308075
0.172186857498601	-20.0760489449569
0.172504329724584	-20.0594892255222
0.172822387294977	-20.0429275662416
0.173141031289015	-20.0263639607772
0.173460262787929	-20.009798402935
0.173780082874938	-19.9932308864902
0.174100492635261	-19.9766614049347
0.174421493156118	-19.9600899519204
0.174743085526732	-19.9435165212777
0.175065270838337	-19.9269411065296
0.175388050184176	-19.9103637011648
0.175711424659509	-19.8937842988543
0.176035395361616	-19.8772028932782
0.1763599633898	-19.8606194778506
0.176685129845388	-19.8440340462012
0.177010895831742	-19.8274465917976
0.177337262454256	-19.8108571080194
0.177664230820362	-19.7942655886621
0.177991802039534	-19.7776720269493
0.178319977223292	-19.7610764163404
0.178648757485205	-19.7444787503722
0.178978143940896	-19.7278790222946
0.179308137708044	-19.7112772256431
0.179638739906389	-19.6946733537533
0.179969951657736	-19.6780674001483
0.180301774085957	-19.661459357803
0.180634208316998	-19.6448492202902
0.180967255478879	-19.6282369810136
0.181300916701702	-19.6116226330165
0.181635193117651	-19.5950061697303
0.181970085860998	-19.5783875843622
0.182305596068107	-19.5617668702291
0.182641724877435	-19.5451440203465
0.182978473429541	-19.5285190281087
0.183315842867085	-19.5118918865701
0.183653834334835	-19.4952625890854
0.183992448979667	-19.4786311285746
0.184331687950575	-19.461997498456
0.184671552398671	-19.4453616915729
0.185012043477186	-19.4287237010524
0.185353162341481	-19.4120835200811
0.185694910149046	-19.3954411417143
0.186037288059505	-19.3787965588118
0.18638029723462	-19.3621497646905
0.186723938838295	-19.3455007521605
0.18706821403658	-19.3288495141581
0.187413123997675	-19.3121960438444
0.187758669891935	-19.2955403340284
0.18810485289187	-19.2788823777743
0.188451674172155	-19.2622221677727
0.188799134909629	-19.2455596971617
0.189147236283301	-19.2288949587186
0.189495979474355	-19.2122279452427
0.18984536566615	-19.1955586497403
0.190195396044231	-19.1788870648784
0.190546071796325	-19.162213183554
0.190897394112351	-19.1455369984701
0.191249364184421	-19.1288585025698
0.191601983206846	-19.1121776884254
0.191955252376138	-19.0954945488178
0.192309172891016	-19.0788090765269
0.192663745952408	-19.062121264207
0.193018972763458	-19.0454311045408
0.193374854529526	-19.0287385901515
0.193731392458196	-19.0120437137835
0.194088587759278	-18.9953464680065
0.194446441644813	-18.9786468454117
0.194804955329077	-18.9619448386004
0.195164130028583	-18.9452404401751
0.195523966962089	-18.9285336425312
0.195884467350599	-18.9118244385323
0.196245632417369	-18.8951128204652
0.19660746338791	-18.878398780778
0.196969961489992	-18.8616823120579
0.19733312795365	-18.8449634067181
0.197696964011186	-18.828242057329
0.198061470897174	-18.8115182560495
0.198426649848464	-18.7947919955651
0.198792502104188	-18.7780632681424
0.199159028905761	-18.7613320661362
0.199526231496888	-18.744598381989
0.199894111123566	-18.7278622078986
0.20026266903409	-18.7111235361987
0.200631906479057	-18.6943823593305
0.201001824711369	-18.6776386695225
0.201372424986239	-18.6608924589751
0.201743708561193	-18.6441437198747
0.202115676696075	-18.6273924445647
0.202488330653056	-18.6106386251211
0.202861671696629	-18.5938822539145
0.203235701093622	-18.5771233228787
0.203610420113197	-18.560361824471
0.203985830026856	-18.5435977506217
0.204361932108447	-18.5268310933002
0.204738727634164	-18.5100618449466
0.205116217882557	-18.4932899974345
0.20549440413453	-18.4765155428226
0.205873287673353	-18.4597384731613
0.206252869784657	-18.4429587804725
0.206633151756448	-18.4261764569314
0.207014134879104	-18.4093914941738
0.207395820445383	-18.3926038844409
0.207778209750427	-18.3758136195433
0.208161304091764	-18.3590206915079
0.208545104769317	-18.3422250923132
0.208929613085404	-18.3254268136071
0.209314830344745	-18.3086258474298
0.209700757854465	-18.2918221855006
0.210087396924099	-18.2750158199629
0.210474748865598	-18.2582067422877
0.210862814993329	-18.2413949445231
0.211251596624085	-18.2245804182885
0.211641095077086	-18.207763155461
0.212031311673985	-18.1909431477431
0.21242224773887	-18.1741203867532
0.212813904598271	-18.1572948643317
0.213206283581166	-18.1404665721783
0.21359938601898	-18.1236355019407
0.213993213245594	-18.1068016452533
0.214387766597351	-18.0899649937626
0.214783047413053	-18.0731255389486
0.215179057033975	-18.0562832727304
0.215575796803863	-18.039438186443
0.215973268068939	-18.0225902716992
0.216371472177911	-18.0057395201099
0.21677041048197	-17.988885922987
0.217170084334799	-17.9720294721531
0.21757049509258	-17.9551701588672
0.217971644113991	-17.9383079747122
0.218373532760218	-17.9214429110411
0.218776162394955	-17.904574959381
0.219179534384413	-17.8877041110736
0.219583650097319	-17.8708303576676
0.219988510904925	-17.853953690364
0.220394118181011	-17.8370741006386
0.22080047330189	-17.8201915798411
0.221207577646413	-17.8033061191102
0.221615432595972	-17.7864177100576
0.222024039534508	-17.7695263437157
0.222433399848511	-17.752632011522
0.22284351492703	-17.735734704564
0.223254386161674	-17.7188344142602
0.223666014946618	-17.7019311317512
0.224078402678606	-17.6850248480454
0.224491550756959	-17.6681155547747
0.224905460583578	-17.6512032427386
0.225320133562948	-17.6342879031104
0.225735571102145	-17.6173695271767
0.226151774610836	-17.6004481060356
0.226568745501291	-17.5835236306403
0.226986485188382	-17.5665960919643
0.22740499508959	-17.5496654814351
0.227824276625008	-17.532731789894
0.22824433121735	-17.5157950083599
0.228665160291952	-17.4988551276777
0.229086765276777	-17.4819121392099
0.229509147602423	-17.4649660335482
0.229932308702122	-17.4480168018106
0.230356250011754	-17.4310644350594
0.23078097296984	-17.4141089239279
0.231206479017559	-17.3971502595672
0.231632769598745	-17.3801884326652
0.232059846159892	-17.3632234342968
0.232487710150164	-17.3462552551023
0.232916363021397	-17.3292838860233
0.2333458062281	-17.3123093177929
0.233776041227469	-17.2953315412339
0.234207069479383	-17.2783505472045
0.234638892446413	-17.2613663264041
0.235071511593829	-17.2443788694439
0.235504928389601	-17.2273881674297
0.235939144304405	-17.2103942106019
0.236374160811629	-17.1933969899995
0.236809979387379	-17.1763964960033
0.237246601510481	-17.1593927196833
0.237684028662488	-17.142385651167
0.238122262327684	-17.1253752813945
0.238561303993091	-17.1083616008981
0.239001155148473	-17.0913446003016
0.239441817286338	-17.0743242701102
0.239883291901949	-17.0573006010115
0.240325580493324	-17.0402735833858
0.240768684561245	-17.0232432078891
0.241212605609257	-17.0062094648533
0.241657345143683	-16.9891723448877
0.242102904673618	-16.9721318385118
0.242549285710942	-16.9550879359737
0.242996489770323	-16.9380406279615
0.24344451836922	-16.9209899047403
0.243893373027891	-16.903935756747
0.244343055269397	-16.8868781744202
0.244793566619607	-16.869817148103
0.245244908607202	-16.8527526681305
0.245697082763684	-16.8356847247828
0.246150090623377	-16.8186133084803
0.246603933723434	-16.8015384096075
0.247058613603843	-16.7844600182344
0.247514131807431	-16.7673781248567
0.24797048987987	-16.7502927194783
0.24842768936968	-16.7332037926568
0.248885731828239	-16.7161113343222
0.249344618809783	-16.6990153349292
0.249804351871415	-16.6819157845068
0.250264932573108	-16.6648126732906
0.250726362477712	-16.6477059914681
0.251188643150958	-16.6305957291295
0.251651776161464	-16.6134818765177
0.252115763080741	-16.5963644236068
0.252580605483196	-16.5792433606984
0.25304630494614	-16.5621186776664
0.253512863049791	-16.5449903646651
0.253980281377282	-16.5278584116984
0.254448561514664	-16.510722808963
0.254917705050912	-16.4935835464425
0.255387713577932	-16.4764406139566
0.255858588690565	-16.4592940016009
0.25633033198659	-16.4421436995901
0.256802945066735	-16.4249896974829
0.257276429534678	-16.4078319856446
0.257750786997054	-16.3906705536649
0.25822601906346	-16.3735053916731
0.258702127346461	-16.3563364895023
0.259179113461595	-16.3391638371044
0.259656979027378	-16.3219874242717
0.260135725665313	-16.3048072409215
0.26061535499989	-16.2876232769376
0.261095868658593	-16.2704355220423
0.261577268271911	-16.2532439662053
0.262059555473335	-16.2360485991579
0.26254273189937	-16.2188494106111
0.263026799189538	-16.2016463905476
0.263511758986384	-16.1844395286395
0.263997612935481	-16.1672288144405
0.264484362685436	-16.1500142380458
0.264972009887896	-16.1327957889343
0.265460556197554	-16.1155734568813
0.265950003272152	-16.0983472316311
0.26644035277249	-16.0811171028161
0.266931606362429	-16.0638830601298
0.267423765708899	-16.0466450932264
0.267916832481903	-16.029403191839
0.268410808354523	-16.0121573453727
0.268905695002925	-15.9949075436498
0.269401494106367	-15.9776537763282
0.269898207347202	-15.9603960326957
0.270395836410884	-15.9431343027499
0.270894382985978	-15.9258685757911
0.271393848764159	-15.9085988413087
0.271894235440222	-15.8913250890876
0.272395544712087	-15.8740473085282
0.272897778280804	-15.8567654891611
0.273400937850561	-15.8394796205996
0.273905025128687	-15.8221896921181
0.274410041825657	-15.804895693407
0.274915989655104	-15.7875976138028
0.275422870333817	-15.7702954428481
0.275930685581751	-15.7529891700293
0.276439437122034	-15.7356787847952
0.276949126680968	-15.7183642763797
0.277459755988042	-15.7010456343589
0.277971326775929	-15.6837228481037
0.2784838407805	-15.6663959070889
0.278997299740827	-15.6490648006244
0.279511705399185	-15.631729518075
0.280027059501064	-15.6143900487928
0.280543363795171	-15.597046382083
0.28106062003344	-15.5796985075032
0.281578829971031	-15.5623464142454
0.282097995366343	-15.5449900915678
0.282618117981016	-15.5276295287997
0.283139199579938	-15.510264715312
0.283661241931252	-15.4928956404918
0.284184246806359	-15.4755222932645
0.284708215979929	-15.4581446633048
0.285233151229901	-15.4407627396975
0.285759054337495	-15.4233765116018
0.286285927087212	-15.4059859684401
0.286813771266847	-15.3885910993573
0.287342588667487	-15.3711918935574
0.287872381083525	-15.3537883404134
0.288403150312661	-15.3363804289272
0.288934898155908	-15.3189681483646
0.289467626417603	-15.3015514879797
0.290001336905407	-15.2841304368491
0.290536031430315	-15.2667049843106
0.291071711806661	-15.2492751193278
0.291608379852123	-15.2318408312621
0.292146037387733	-15.2144021091467
0.292684686237879	-15.1969589421061
0.293224328230311	-15.1795113192777
0.293764965196153	-15.1620592298177
0.294306598969902	-15.1446026630241
0.294849231389437	-15.1271416076661
0.295392864296028	-15.1096760530523
0.295937499534339	-15.0922059882963
0.296483138952434	-15.074731402382
0.297029784401786	-15.0572522845217
0.297577437737281	-15.0397686236532
0.298126100817225	-15.0222804091004
0.298675775503349	-15.0047876296013
0.299226463660819	-14.9872902745191
0.299778167158238	-14.9697883327071
0.300330887867656	-14.9522817931702
0.300884627664573	-14.9347706451248
0.301439388427947	-14.9172548775264
0.301995172040202	-14.8997344795547
0.302551980387231	-14.8822094400715
0.303109815358405	-14.8646797480491
0.303668678846578	-14.8471453927303
0.304228572748096	-14.8296063628357
0.304789498962798	-14.8120626476766
0.305351459394029	-14.7945142360291
0.305914455948641	-14.7769611170252
0.306478490537003	-14.759403279541
0.307043565073007	-14.7418407127239
0.307609681474071	-14.7242734055114
0.308176841661151	-14.7067013467613
0.308745047558745	-14.6891245256158
0.309314301094896	-14.6715429310556
0.309884604201206	-14.6539565519263
0.310455958812836	-14.6363653773344
0.311028366868514	-14.6187693961573
0.311601830310546	-14.6011685974874
0.312176351084817	-14.5835629701193
0.312751931140798	-14.5659525030618
0.313328572431559	-14.5483371854465
0.313906276913766	-14.5307170060294
0.314485046547696	-14.5130919539426
0.315064883297239	-14.4954620179441
0.315645789129907	-14.477827187116
0.316227766016838	-14.4601874504093
0.316810815932805	-14.44254279683
0.317394940856223	-14.4248932151985
0.317980142769153	-14.4072386946016
0.318566423657311	-14.3895792237103
0.319153785510076	-14.3719147918884
0.319742230320493	-14.3542453878611
0.320331760085281	-14.3365710006118
0.320922376804844	-14.3188916191397
0.321514082483269	-14.3012072322683
0.322106879128343	-14.2835178291472
0.322700768751553	-14.2658233985341
0.323295753368094	-14.2481239294605
0.323891834996877	-14.2304194110363
0.324489015660537	-14.2127098321292
0.325087297385434	-14.1949951815462
0.32568668220167	-14.1772754483194
0.326287172143085	-14.1595506215552
0.326888769247272	-14.141820690179
0.327491475555579	-14.1240856430262
0.328095293113119	-14.1063454691014
0.328700223968775	-14.0886001575513
0.329306270175209	-14.0708496971369
0.329913433788864	-14.0530940771319
0.33052171686998	-14.035333286241
0.331131121482591	-14.0175673136305
0.331741649694539	-13.9997961481665
0.332353303577478	-13.9820197789267
0.332966085206881	-13.9642381948627
0.333579996662048	-13.9464513850651
0.334195040026114	-13.9286593385472
0.334811217386054	-13.9108620443145
0.33542853083269	-13.893059491314
0.336046982460699	-13.8752516686292
0.336666574368623	-13.8574385652103
0.337287308658869	-13.8396201702653
0.337909187437723	-13.8217964728303
0.338532212815354	-13.8039674618125
0.339156386905822	-13.7861331263619
0.339781711827083	-13.7682934556145
0.340408189701001	-13.7504484385651
0.341035822653349	-13.7325980642401
0.341664612813823	-13.7147423218214
0.342294562316041	-13.6968812004368
0.34292567329756	-13.6790146891229
0.343557947899875	-13.6611427770462
0.344191388268429	-13.6432654532146
0.344825996552623	-13.625382706963
0.34546177490582	-13.6074945272411
0.346098725485353	-13.5896009033723
0.346736850452532	-13.5717018243311
0.347376151972653	-13.5537972795976
0.348016632215004	-13.5358872579251
0.348658293352873	-13.5179717488323
0.349301137563554	-13.5000507413137
0.349945167028357	-13.4821242248225
0.350590383932613	-13.4641921883285
0.351236790465681	-13.4462546212199
0.351884388820958	-13.4283115128498
0.352533181195886	-13.4103628522804
0.353183169791957	-13.3924086287625
0.353834356814722	-13.3744488316824
0.3544867444738	-13.3564834502392
0.355140334982882	-13.338512473993
0.355795130559743	-13.3205358920507
0.356451133426244	-13.3025536937626
0.357108345808346	-13.2845658685193
0.357766769936111	-13.2665724055596
0.358426408043714	-13.2485732946719
0.359087262369451	-13.2305685246826
0.359749335155742	-13.2125580854086
0.360412628649144	-13.1945419660828
0.361077145100353	-13.1765201561279
0.361742886764218	-13.1584926452114
0.362409855899744	-13.1404594225013
0.363078054770101	-13.1224204777365
0.363747485642633	-13.1043758002904
0.364418150788861	-13.0863253796541
0.365090052484498	-13.0682692055074
0.365763193009452	-13.0502072673356
0.366437574647833	-13.0321395546071
0.367113199687964	-13.0140660569973
0.367790070422386	-12.995986764202
0.368468189147868	-12.977901665596
0.369147558165413	-12.959810750981
0.369828179780266	-12.941714010115
0.370510056301924	-12.923611432504
0.37119319004414	-12.9055030079738
0.371877583324936	-12.887388726107
0.372563238466604	-12.869268576846
0.373250157795721	-12.851142549754
0.373938343643152	-12.8330106346954
0.37462779834406	-12.8148728214124
0.375318524237914	-12.7967290998013
0.376010523668496	-12.7785794597513
0.376703798983909	-12.7604238909465
0.377398352536586	-12.742262383511
0.378094186683297	-12.724094927298
0.378791303785157	-12.7059215120831
0.379489706207635	-12.6877421278217
0.380189396320561	-12.6695567646942
0.380890376498135	-12.6513654127142
0.381592649118934	-12.6331680615895
0.38229621656592	-12.614964701717
0.383001081226449	-12.5967553230478
0.383707245492279	-12.5785399155986
0.384414711759578	-12.5603184696032
0.385123482428931	-12.5420909751609
0.385833559905351	-12.5238574224849
0.386544946598284	-12.5056178018569
0.387257644921617	-12.4873721032773
0.387971657293691	-12.4691203172205
0.388686986137302	-12.4508624338951
0.389403633879717	-12.4325984435346
0.390121602952676	-12.4143283366651
0.390840895792402	-12.3960521034762
0.391561514839612	-12.3777697345444
0.392283462539521	-12.35948122014
0.393006741341853	-12.3411865506616
0.393731353700851	-12.3228857167589
0.394457302075278	-12.3045787089277
0.395184588928437	-12.2862655175829
0.395913216728166	-12.2679461334128
0.396643187946858	-12.2496205469376
0.397374505061463	-12.2312887488728
0.398107170553497	-12.2129507298243
0.398841186909053	-12.194606480569
0.399576556618806	-12.1762559917544
0.400313282178024	-12.1578992541452
0.401051366086576	-12.1395362586846
0.40179081084894	-12.1211669958047
0.402531618974212	-12.1027914568874
0.403273792976113	-12.0844096324873
0.404017335373	-12.0660215137093
0.404762248687874	-12.047627091311
0.405508535448384	-12.0292263565338
0.406256198186844	-12.0108193002491
0.407005239440234	-11.9924059133809
0.407755661750213	-11.9739861873895
0.408507467663125	-11.9555601132488
0.409260659730011	-11.9371276821199
0.410015240506613	-11.9186888852659
0.410771212553388	-11.9002437136997
0.41152857843551	-11.8817921591328
0.412287340722887	-11.8633342124522
0.413047501990161	-11.8448698653471
0.413809064816725	-11.8263991091467
0.414572031786726	-11.8079219352305
0.415336405489074	-11.7894383349609
0.416102188517455	-11.7709483001497
0.416869383470335	-11.75245182207
0.417637992950974	-11.7339488924767
0.418408019567428	-11.7154395030131
0.419179465932564	-11.6969236453105
0.419952334664066	-11.6784013110723
0.420726628384444	-11.6598724922099
0.421502349721044	-11.641337180303
0.422279501306056	-11.6227953673207
0.423058085776523	-11.604247045154
0.42383810577435	-11.5856922059016
0.424619563946313	-11.567130841219
0.425402462944068	-11.5485629432365
0.426186805424161	-11.5299885041703
0.426972594048034	-11.5114075159096
0.427759831482038	-11.4928199707709
0.428548520397439	-11.4742258610333
0.42933866347043	-11.4556251786678
0.430130263382136	-11.4370179162189
0.430923322818627	-11.4184040658482
0.431717844470923	-11.3997836200015
0.432513831035009	-11.3811565712172
0.433311285211838	-11.3625229118708
0.434110209707345	-11.3438826344096
0.434910607232454	-11.3252357316403
0.435712480503084	-11.3065821960274
0.436515832240166	-11.287922020228
0.437320665169645	-11.2692551969786
0.438126982022493	-11.2505817191698
0.438934785534717	-11.2319015795572
0.439744078447369	-11.213214770959
0.440554863506553	-11.1945212863115
0.44136714346344	-11.1758211186288
0.442180921074269	-11.1571142609083
0.442996199100364	-11.1384007063341
0.443812980308139	-11.1196804479449
0.444631267469109	-11.1009534787963
0.445451063359898	-11.0822197924176
0.446272370762252	-11.0634793818869
0.447095192463044	-11.0447322406372
0.447919531254284	-11.0259783620628
0.448745389933132	-11.007217739529
0.449572771301906	-10.9884503666633
0.450401678168087	-10.9696762368961
0.451232113344337	-10.9508953441421
0.452064079648502	-10.9321076817408
0.452897579903621	-10.9133132435184
0.453732616937941	-10.8945120233638
0.454569193584924	-10.8757040150808
0.455407312683254	-10.8568892124921
0.45624697707685	-10.8380676096512
0.457088189614875	-10.8192392006257
